Picarro Gas: time (epoch),Picarro Gas: CavityPressure,Picarro Gas: OutletValve,Picarro Gas: CO,Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: H2O,Picarro Water: time (epoch),Picarro Water: CavityPressure,Picarro Water: OutletValve,Picarro Water: H2O,Picarro Water: Delta_18,Picarro Water: Delta_D,Picarro Water: ValcoPosition,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1740253118.18792,nan,nan,nan,nan,nan,nan,1740253117.7341409,50.002,25594.802,9757.508,-13.312,-117.792,5.0,1740253117.8034859,81.07,-2.8,1740253117.6713097,0,1740253117.8961759,8.013333333333332,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253119.1960042,nan,nan,nan,nan,nan,nan,1740253118.7418406,49.997,25591.965,9757.535,-13.242,-117.357,5.0,1740253118.7961774,81.03,-2.7,1740253118.680036,0,1740253118.9039612,8.719999999999999,-0.01693333333333333,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253120.1800833,nan,nan,nan,nan,nan,nan,1740253119.7322242,49.995,25590.367,9757.087,-13.321,-117.014,5.0,1740253119.8050573,81.07,-2.7,1740253119.665402,0,1740253119.8961713,8.013333333333334,-0.01613333333333334,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253121.2040384,nan,nan,nan,nan,nan,nan,1740253120.7583168,49.997,25590.455,9755.959,-13.134,-117.732,5.0,1740253120.822118,81.06,-2.7,1740253120.6954873,0,1740253120.9181087,7.9866666666666655,-0.015200000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253122.1937559,nan,nan,nan,nan,nan,nan,1740253121.7564955,49.999,25590.804,9757.867,-13.279,-117.89,5.0,1740253121.807329,81.06,-2.7,1740253121.6906688,0,1740253121.9077268,8.706666666666667,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253122.1937559,nan,nan,nan,nan,nan,nan,1740253121.7564955,49.999,25590.804,9757.867,-13.279,-117.89,5.0,1740253121.807329,81.06,-2.7,1740253121.6906688,0,1740253121.9077268,8.706666666666667,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253124.2060566,nan,nan,nan,nan,nan,nan,1740253123.753872,49.995,25586.622,9756.177,-13.253,-117.721,5.0,1740253123.813696,81.07,-2.8,1740253123.6890557,0,1740253123.9059706,8.066666666666666,-0.015866666666666675,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253124.2060566,nan,nan,nan,nan,nan,nan,1740253123.753872,49.995,25586.622,9756.177,-13.253,-117.721,5.0,1740253123.813696,81.07,-2.8,1740253123.6890557,0,1740253123.9059706,8.066666666666666,-0.015866666666666675,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253126.2110894,nan,nan,nan,nan,nan,nan,1740253125.771103,50.0,25585.965,9756.261,-13.082,-117.942,5.0,1740253125.8289483,81.06,-3.0,1740253125.702943,0,1740253125.920128,8.226666666666667,-0.01626666666666667,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253126.2110894,nan,nan,nan,nan,nan,nan,1740253125.771103,50.0,25585.965,9756.261,-13.082,-117.942,5.0,1740253125.8289483,81.06,-3.0,1740253125.702943,0,1740253125.920128,8.226666666666667,-0.01626666666666667,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253127.2462032,nan,nan,nan,nan,nan,nan,1740253126.7945497,50.0,25585.749,9756.338,-13.021,-118.344,5.0,1740253126.8543942,81.07,-3.0,1740253126.7291036,0,1740253126.9415965,8.319999999999999,-0.016133333333333333,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253129.2306085,nan,nan,nan,nan,nan,nan,1740253128.789838,50.002,25588.132,9756.666,-13.31,-118.157,5.0,1740253128.8476837,81.07,-3.1,1740253128.7200239,0,1740253128.9403794,8.0,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253129.2306085,nan,nan,nan,nan,nan,nan,1740253128.789838,50.002,25588.132,9756.666,-13.31,-118.157,5.0,1740253128.8476837,81.07,-3.1,1740253128.7200239,0,1740253128.9403794,8.0,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253131.242261,nan,nan,nan,nan,nan,nan,1740253130.802111,50.003,25589.371,9753.905,-12.784,-118.413,5.0,1740253130.8649387,81.07,-3.1,1740253130.736916,0,1740253130.952218,8.879999999999999,-0.015200000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253131.242261,nan,nan,nan,nan,nan,nan,1740253130.802111,50.003,25589.371,9753.905,-12.784,-118.413,5.0,1740253130.8649387,81.07,-3.1,1740253130.736916,0,1740253130.952218,8.879999999999999,-0.015200000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253132.2749655,nan,nan,nan,nan,nan,nan,1740253131.8369677,50.001,25588.825,9758.092,-13.51,-117.959,5.0,1740253131.888816,81.07,-3.1,1740253131.7611284,0,1740253131.9768267,7.946666666666666,-0.01640000000000001,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253133.277078,nan,nan,nan,nan,nan,nan,1740253132.8309321,50.0,25589.364,9757.353,-13.237,-118.295,5.0,1740253132.8827949,81.08,-3.1,1740253132.7651653,0,1740253132.9827228,7.880000000000001,-0.01706666666666667,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253134.2929187,nan,nan,nan,nan,nan,nan,1740253133.8513296,50.001,25590.347,9757.379,-13.295,-116.877,5.0,1740253133.9071805,81.05,-3.0,1740253133.779777,0,1740253134.0063782,7.96,-0.01613333333333334,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253135.2986283,nan,nan,nan,nan,nan,nan,1740253134.8583372,50.003,25592.549,9757.45,-13.166,-117.499,5.0,1740253134.9141595,81.05,-2.9,1740253134.7965517,0,1740253135.0126266,8.239999999999998,-0.015066666666666673,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253136.3379533,nan,nan,nan,nan,nan,nan,1740253135.8945744,49.997,25589.106,9758.632,-13.618,-117.865,5.0,1740253135.953074,81.07,-2.8,1740253135.8272161,0,1740253136.0520942,7.6800000000000015,-0.016933333333333335,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253137.3062057,nan,nan,nan,nan,nan,nan,1740253136.8555558,49.996,25587.321,9758.348,-13.399,-117.802,5.0,1740253136.91309,81.06,-2.7,1740253136.7949834,0,1740253137.0110562,7.5200000000000005,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253138.3168545,nan,nan,nan,nan,nan,nan,1740253137.876134,49.996,25587.321,9758.348,-13.399,-117.802,5.0,1740253137.9376988,81.05,-2.7,1740253137.8086004,0,1740253138.0333586,8.239999999999998,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253139.3227355,nan,nan,nan,nan,nan,nan,1740253138.8812754,49.996,25586.039,9757.289,-13.329,-118.088,5.0,1740253138.9453297,81.07,-2.6,1740253138.8173513,0,1740253139.0414577,8.639999999999999,-0.016533333333333334,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253141.325284,nan,nan,nan,nan,nan,nan,1740253141.0558515,49.996,25580.258,9758.165,-13.546,-117.683,5.0,1740253140.9449856,81.06,-2.6,1740253140.8162258,0,1740253141.0381486,8.32,-0.016666666666666673,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253141.325284,nan,nan,nan,nan,nan,nan,1740253141.0558515,49.996,25580.258,9758.165,-13.546,-117.683,5.0,1740253140.9449856,81.06,-2.6,1740253140.8162258,0,1740253141.0381486,8.32,-0.016666666666666673,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253143.3220341,nan,nan,nan,nan,nan,nan,1740253142.8750677,49.998,25580.41,9757.517,-12.982,-117.186,5.0,1740253142.9295719,81.06,-2.7,1740253142.8134441,0,1740253143.0360103,7.746666666666668,-0.0168,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253144.3242614,nan,nan,nan,nan,nan,nan,1740253143.882763,49.998,25579.352,9751.476,-12.9,-117.522,5.0,1740253143.9370162,81.06,-2.7,1740253143.8188617,0,1740253144.0427053,8.399999999999997,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253144.3242614,nan,nan,nan,nan,nan,nan,1740253143.882763,49.998,25579.352,9751.476,-12.9,-117.522,5.0,1740253143.9370162,81.06,-2.7,1740253143.8188617,0,1740253144.0427053,8.399999999999997,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253146.3818543,nan,nan,nan,nan,nan,nan,1740253145.9428387,50.0,25578.025,9757.363,-13.369,-117.714,5.0,1740253146.0017354,81.05,-2.8,1740253145.878977,0,1740253146.1040719,8.440000000000001,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253146.3818543,nan,nan,nan,nan,nan,nan,1740253145.9428387,50.0,25578.025,9757.363,-13.369,-117.714,5.0,1740253146.0017354,81.05,-2.8,1740253145.878977,0,1740253146.1040719,8.440000000000001,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253148.3843787,nan,nan,nan,nan,nan,nan,1740253147.9398553,50.006,25583.234,9759.259,-13.255,-118.221,5.0,1740253148.0019264,81.06,-3.0,1740253147.8730514,0,1740253148.0850925,8.08,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253149.3926725,nan,nan,nan,nan,nan,nan,1740253148.936444,50.003,25584.327,9756.507,-13.142,-117.834,5.0,1740253148.9946735,81.06,-3.0,1740253148.8756351,0,1740253149.0916831,8.440000000000001,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253150.387021,nan,nan,nan,nan,nan,nan,1740253149.9522579,50.004,25586.227,9756.948,-13.325,-118.737,5.0,1740253150.0033128,81.07,-3.0,1740253149.8814464,0,1740253150.0990844,8.506666666666664,-0.017066666666666664,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253150.387021,nan,nan,nan,nan,nan,nan,1740253149.9522579,50.004,25586.227,9756.948,-13.325,-118.737,5.0,1740253150.0033128,81.07,-3.0,1740253149.8814464,0,1740253150.0990844,8.506666666666664,-0.017066666666666664,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253152.4150279,nan,nan,nan,nan,nan,nan,1740253151.966211,50.001,25587.693,9759.669,-13.436,-117.574,5.0,1740253152.0203538,81.07,-3.0,1740253151.9053738,0,1740253152.1293674,8.279999999999998,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253152.4150279,nan,nan,nan,nan,nan,nan,1740253151.966211,50.001,25587.693,9759.669,-13.436,-117.574,5.0,1740253152.0203538,81.07,-3.0,1740253151.9053738,0,1740253152.1293674,8.279999999999998,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253153.4029768,nan,nan,nan,nan,nan,nan,1740253152.9631767,50.004,25590.395,9754.021,-13.058,-117.215,5.0,1740253153.0130851,81.06,-3.0,1740253152.8893733,0,1740253153.1041658,7.7200000000000015,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253155.4307864,nan,nan,nan,nan,nan,nan,1740253154.9846246,50.001,25590.951,9757.6,-13.036,-118.13,5.0,1740253155.052416,81.07,-2.8,1740253154.919769,0,1740253155.1339772,8.000000000000004,-0.016133333333333333,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253155.4307864,nan,nan,nan,nan,nan,nan,1740253154.9846246,50.001,25590.951,9757.6,-13.036,-118.13,5.0,1740253155.052416,81.07,-2.8,1740253154.919769,0,1740253155.1339772,8.000000000000004,-0.016133333333333333,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253157.4167304,nan,nan,nan,nan,nan,nan,1740253156.9673553,49.996,25585.641,9752.894,-12.866,-118.043,5.0,1740253157.0348585,81.07,-2.7,1740253156.9065151,0,1740253157.1304035,8.613333333333333,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253158.407137,nan,nan,nan,nan,nan,nan,1740253157.9624877,49.995,25582.955,9756.338,-13.13,-117.924,5.0,1740253158.0133412,81.06,-2.6,1740253157.891426,0,1740253158.107649,8.613333333333332,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253158.407137,nan,nan,nan,nan,nan,nan,1740253157.9624877,49.995,25582.955,9756.338,-13.13,-117.924,5.0,1740253158.0133412,81.06,-2.6,1740253157.891426,0,1740253158.107649,8.613333333333332,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253160.3929877,nan,nan,nan,nan,nan,nan,1740253159.957832,49.998,25581.934,9752.78,-12.855,-118.641,5.0,1740253160.018641,81.06,-2.5,1740253159.8905828,0,1740253160.1027422,7.719999999999999,-0.017466666666666665,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253161.42401,nan,nan,nan,nan,nan,nan,1740253160.9780436,49.997,25579.737,9755.392,-13.156,-117.607,5.0,1740253161.045863,81.07,-2.5,1740253160.9192035,0,1740253161.142268,8.026666666666666,-0.01653333333333334,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253161.42401,nan,nan,nan,nan,nan,nan,1740253160.9780436,49.997,25579.737,9755.392,-13.156,-117.607,5.0,1740253161.045863,81.07,-2.5,1740253160.9192035,0,1740253161.142268,8.026666666666666,-0.01653333333333334,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253163.421373,nan,nan,nan,nan,nan,nan,1740253162.9716492,49.998,25576.775,9755.795,-13.001,-117.152,5.0,1740253163.0211694,81.07,-2.6,1740253162.9045308,0,1740253163.1242464,8.28,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253164.4066405,nan,nan,nan,nan,nan,nan,1740253163.9639845,49.996,25574.772,9750.51,-12.731,-118.201,5.0,1740253164.0158467,81.07,-2.6,1740253163.8932192,0,1740253164.115424,7.853333333333335,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253165.4083877,nan,nan,nan,nan,nan,nan,1740253164.9560757,49.995,25573.023,9756.192,-13.06,-117.385,5.0,1740253165.0211658,81.07,-2.6,1740253164.8941994,0,1740253165.106819,8.226666666666667,-0.015200000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253166.4267368,nan,nan,nan,nan,nan,nan,1740253165.9753678,50.0,25574.717,9758.121,-13.259,-117.023,5.0,1740253166.031125,81.06,-2.7,1740253165.9125638,0,1740253166.129071,7.359999999999998,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253166.4267368,nan,nan,nan,nan,nan,nan,1740253165.9753678,50.0,25574.717,9758.121,-13.259,-117.023,5.0,1740253166.031125,81.06,-2.7,1740253165.9125638,0,1740253166.129071,7.359999999999998,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
1740253167.4270473,nan,nan,nan,nan,nan,nan,1740253166.9852643,50.002,25576.539,9752.104,-12.905,-116.696,5.0,1740253167.038172,81.05,-2.8,1740253166.9134557,0,1740253167.1376097,8.080000000000002,-0.016000000000000007,1740253067.949814,nan,nan,nan,nan,1740253067.949814,nan
