Picarro Gas: time (epoch),Picarro Gas: CavityPressure,Picarro Gas: OutletValve,Picarro Gas: CO,Picarro Gas: CO2,Picarro Gas: CH4,Picarro Gas: H2O,Picarro Water: time (epoch),Picarro Water: CavityPressure,Picarro Water: OutletValve,Picarro Water: H2O,Picarro Water: Delta_18,Picarro Water: Delta_D,Picarro Water: ValcoPosition,Laser Distance Sensor: time (epoch),Laser Distance Sensor: Distance (cm),Laser Distance Sensor: Temperature (C),Abakus Particle Counter: time (epoch),Abakus Particle Counter: Total Counts,Abakus Particle Counter: Bins,Abakus Particle Counter: Counts/Bin,Flowmeter: time (epoch),Flowmeter: SLI2000 (uL/min),Flowmeter: SLS1500 (mL/min),Bronkhorst Pressure: time (epoch),Bronkhorst Pressure: Setpoint (mbar a),Bronkhorst Pressure: Measurement (%),Bronkhorst Pressure: Measurement (mbar a),Bronkhorst Pressure: Temperature (C),Melthead: time (epoch),Melthead: Temperature (Not Yet Integrated)
1743698257.857903,39.963,22818.996,0.061,64.509,0.374,0.026,1743698257.8181362,49.998,25742.841,35679.941,-24.613,-246.466,6.0,1743698257.8276432,nan,-2.9,1743698257.7517326,803,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[443, 109, 54, 32, 28, 15, 24, 17, 14, 9, 4, 10, 6, 4, 1, 4, 5, 2, 6, 3, 1, 3, 0, 0, 2, 0, 1, 2, 0, 2, 1, 1]",1743698257.9555829,3130.7200000000003,15.886400000000004,1743698258.7556918,nan,nan,nan,nan,1743698224.7728288,nan
1743698257.857903,39.963,22818.996,0.061,64.509,0.374,0.026,1743698257.8181362,49.998,25742.841,35679.941,-24.613,-246.466,6.0,1743698257.8276432,nan,-2.9,1743698257.7517326,803,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[443, 109, 54, 32, 28, 15, 24, 17, 14, 9, 4, 10, 6, 4, 1, 4, 5, 2, 6, 3, 1, 3, 0, 0, 2, 0, 1, 2, 0, 2, 1, 1]",1743698257.9555829,3130.7200000000003,15.886400000000004,1743698258.7556918,nan,nan,nan,nan,1743698224.7728288,nan
1743698259.7935636,39.955,22744.615,0.089,66.499,0.374,0.029,1743698259.7935636,49.999,25740.184,35697.216,-25.118,-246.838,6.0,1743698259.8046062,nan,-3.1,1743698259.7272496,862,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[482, 116, 54, 32, 29, 16, 26, 18, 15, 10, 5, 10, 6, 4, 1, 5, 5, 2, 6, 4, 1, 4, 1, 0, 2, 0, 2, 2, 0, 2, 1, 1]",1743698259.9607227,3427.72,23.693066666666663,1743698260.7692795,nan,nan,nan,nan,1743698224.7728288,nan
1743698260.9907966,39.931,22685.803,0.064,66.499,0.374,0.034,1743698260.8088863,49.996,25737.135,35689.847,-24.887,-246.331,6.0,1743698260.839097,nan,-3.2,1743698260.7662668,898,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[504, 119, 57, 34, 30, 17, 27, 18, 16, 10, 5, 10, 7, 4, 1, 5, 5, 3, 6, 4, 1, 4, 1, 0, 2, 0, 2, 2, 0, 2, 1, 1]",1743698260.9857447,3483.5600000000004,14.666666666666666,1743698261.773988,nan,nan,nan,nan,1743698224.7728288,nan
1743698261.9746616,39.931,22685.803,0.064,66.043,0.374,0.034,1743698261.8285537,49.999,25738.427,35678.039,-24.636,-246.582,6.0,1743698261.838081,nan,-3.2,1743698261.7709656,931,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[520, 124, 61, 35, 31, 18, 27, 19, 16, 10, 5, 11, 7, 4, 1, 7, 5, 3, 6, 4, 1, 4, 2, 0, 2, 0, 2, 2, 0, 2, 1, 1]",1743698261.9905944,3207.493333333333,18.974,1743698262.7733023,nan,nan,nan,nan,1743698224.7728288,nan
1743698261.9746616,39.931,22685.803,0.064,66.043,0.374,0.034,1743698261.8285537,49.999,25738.427,35678.039,-24.636,-246.582,6.0,1743698261.838081,nan,-3.2,1743698261.7709656,931,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[520, 124, 61, 35, 31, 18, 27, 19, 16, 10, 5, 11, 7, 4, 1, 7, 5, 3, 6, 4, 1, 4, 2, 0, 2, 0, 2, 2, 0, 2, 1, 1]",1743698261.9905944,3207.493333333333,18.974,1743698262.7733023,nan,nan,nan,nan,1743698224.7728288,nan
1743698263.8693516,39.944,22639.18,0.077,66.043,0.374,0.031,1743698263.8558311,50.002,25741.934,35631.177,-24.688,-246.516,6.0,1743698263.882902,nan,-3.2,1743698263.7952058,983,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[554, 131, 62, 39, 32, 18, 28, 19, 18, 10, 5, 11, 7, 4, 1, 8, 6, 3, 6, 4, 1, 4, 2, 0, 2, 0, 2, 2, 0, 2, 1, 1]",1743698264.0070863,3397.8800000000006,16.480533333333334,1743698264.7997518,nan,nan,nan,nan,1743698224.7728288,nan
1743698263.8693516,39.944,22639.18,0.077,66.043,0.374,0.031,1743698263.8558311,50.002,25741.934,35631.177,-24.688,-246.516,6.0,1743698263.882902,nan,-3.2,1743698263.7952058,983,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[554, 131, 62, 39, 32, 18, 28, 19, 18, 10, 5, 11, 7, 4, 1, 8, 6, 3, 6, 4, 1, 4, 2, 0, 2, 0, 2, 2, 0, 2, 1, 1]",1743698264.0070863,3397.8800000000006,16.480533333333334,1743698264.7997518,nan,nan,nan,nan,1743698224.7728288,nan
1743698264.8724468,39.96,22640.557,0.058,66.271,0.374,0.031,1743698264.859928,49.999,25741.16,35614.076,-24.652,-247.438,6.0,1743698264.8804965,nan,-3.1,1743698264.7997518,1018,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[572, 137, 64, 39, 34, 18, 28, 19, 19, 10, 5, 13, 7, 4, 1, 9, 6, 3, 6, 4, 2, 4, 2, 0, 2, 0, 2, 2, 0, 4, 1, 1]",1743698265.01386,3136.279999999999,20.702,1743698265.816614,nan,nan,nan,nan,1743698224.7728288,nan
1743698265.8739393,39.99,22626.008,0.058,66.271,0.374,0.027,1743698265.8829582,50.001,25742.018,35594.753,-24.595,-246.437,6.0,1743698265.8909714,nan,-3.1,1743698265.816614,1057,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[596, 141, 65, 41, 34, 19, 28, 21, 20, 10, 5, 13, 7, 4, 1, 9, 6, 3, 6, 4, 3, 5, 2, 0, 4, 0, 2, 2, 0, 4, 1, 1]",1743698266.0318575,nan,18.81759999999999,1743698266.7941754,nan,nan,nan,nan,1743698224.7728288,nan
1743698266.8644955,39.984,22607.627,0.058,66.759,0.374,0.027,1743698266.8489356,49.995,25737.315,35596.025,-24.971,-248.201,6.0,1743698266.8644955,nan,-3.0,1743698266.7941754,1089,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[611, 144, 69, 43, 34, 19, 28, 24, 21, 11, 6, 14, 7, 5, 1, 9, 6, 3, 6, 4, 3, 5, 2, 0, 4, 0, 2, 2, 0, 4, 1, 1]",1743698267.0058022,3219.1066666666666,14.774533333333334,1743698267.797192,nan,nan,nan,nan,1743698224.7728288,nan
1743698268.9023652,39.975,22588.053,0.07,66.759,0.374,0.027,1743698268.8607888,49.997,25734.189,35607.18,-25.437,-251.021,6.0,1743698268.8607888,nan,-2.9,1743698268.7777443,1153,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[641, 157, 74, 47, 37, 19, 31, 27, 23, 11, 6, 14, 7, 5, 2, 9, 6, 3, 6, 4, 3, 5, 2, 0, 4, 0, 2, 2, 0, 4, 1, 1]",1743698269.0107439,3763.8666666666663,20.16053333333334,1743698269.7912226,nan,nan,nan,nan,1743698224.7728288,nan
1743698269.8420205,39.919,22486.371,0.018,66.644,0.374,0.023,1743698269.8420205,49.999,25733.326,35638.952,-26.293,-254.766,6.0,1743698269.8585742,nan,-2.8,1743698269.7755973,1193,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[663, 160, 76, 48, 39, 21, 34, 28, 24, 13, 6, 14, 7, 5, 2, 9, 6, 3, 6, 4, 3, 5, 2, 0, 4, 0, 2, 3, 0, 4, 1, 1]",1743698270.000294,3121.813333333333,14.809733333333334,1743698270.7895691,nan,nan,nan,nan,1743698224.7728288,nan
1743698270.8577127,39.919,22486.371,0.018,66.644,0.374,0.023,1743698270.8404748,49.999,25732.796,35656.162,-26.377,-258.363,6.0,1743698270.8737347,nan,-2.7,1743698270.773935,1218,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[676, 163, 76, 49, 40, 21, 37, 28, 24, 13, 6, 15, 8, 5, 2, 10, 6, 3, 6, 5, 3, 5, 2, 0, 4, 0, 2, 3, 0, 4, 1, 1]",1743698271.009096,3204.1200000000003,21.363733333333336,1743698271.7886806,nan,nan,nan,nan,1743698224.7728288,nan
1743698270.8577127,39.919,22486.371,0.018,66.644,0.374,0.023,1743698270.8404748,49.999,25732.796,35656.162,-26.377,-258.363,6.0,1743698270.8737347,nan,-2.7,1743698270.773935,1218,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[676, 163, 76, 49, 40, 21, 37, 28, 24, 13, 6, 15, 8, 5, 2, 10, 6, 3, 6, 5, 3, 5, 2, 0, 4, 0, 2, 3, 0, 4, 1, 1]",1743698271.009096,3204.1200000000003,21.363733333333336,1743698271.7886806,nan,nan,nan,nan,1743698224.7728288,nan
1743698272.8623786,39.947,22426.992,0.043,67.731,0.374,0.031,1743698272.838219,50.002,25732.645,35637.262,-27.9,-270.613,6.0,1743698272.8623786,nan,-2.7,1743698272.7714188,1282,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[712, 172, 80, 49, 43, 21, 39, 30, 26, 14, 6, 16, 8, 6, 4, 10, 6, 3, 6, 5, 3, 5, 2, 1, 4, 0, 2, 3, 0, 4, 1, 1]",1743698273.0065398,3373.2000000000003,16.11466666666667,1743698273.7933328,nan,nan,nan,nan,1743698224.7728288,nan
1743698272.8623786,39.947,22426.992,0.043,67.731,0.374,0.031,1743698272.838219,50.002,25732.645,35637.262,-27.9,-270.613,6.0,1743698272.8623786,nan,-2.7,1743698272.7714188,1282,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[712, 172, 80, 49, 43, 21, 39, 30, 26, 14, 6, 16, 8, 6, 4, 10, 6, 3, 6, 5, 3, 5, 2, 1, 4, 0, 2, 3, 0, 4, 1, 1]",1743698273.0065398,3373.2000000000003,16.11466666666667,1743698273.7933328,nan,nan,nan,nan,1743698224.7728288,nan
1743698274.8522832,39.939,22369.955,0.075,65.103,0.374,0.028,1743698274.8522832,49.999,25729.773,35615.065,-28.993,-280.021,6.0,1743698274.864306,nan,-2.7,1743698274.7921655,1333,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[739, 182, 81, 52, 43, 23, 42, 32, 26, 14, 8, 16, 8, 6, 4, 10, 6, 3, 6, 5, 3, 5, 2, 1, 4, 0, 2, 3, 0, 4, 2, 1]",1743698275.0036407,3349.599999999999,19.51346666666667,1743698275.8098304,nan,nan,nan,nan,1743698224.7728288,nan
1743698275.8614388,39.939,22369.955,0.075,65.103,0.374,0.028,1743698275.8759472,50.001,25730.885,35591.558,-29.57,-284.875,6.0,1743698275.8945525,nan,-2.8,1743698275.795278,1374,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[766, 187, 83, 52, 43, 24, 44, 32, 27, 15, 8, 16, 9, 6, 5, 10, 6, 3, 6, 5, 3, 5, 2, 1, 4, 0, 2, 3, 0, 4, 2, 1]",1743698276.0275142,3502.3866666666663,14.813466666666663,1743698276.8082428,nan,nan,nan,nan,1743698224.7728288,nan
1743698276.8780813,39.972,22334.688,0.067,67.423,0.374,0.026,1743698276.8780813,50.001,25730.739,35560.101,-30.325,-289.708,6.0,1743698276.8780813,nan,-2.8,1743698276.7917135,1393,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[775, 189, 83, 52, 45, 25, 44, 35, 27, 15, 8, 16, 9, 6, 5, 10, 6, 3, 6, 7, 3, 5, 2, 1, 4, 0, 2, 3, 0, 4, 2, 1]",1743698277.0077055,3366.3466666666654,22.622133333333334,1743698277.8179507,nan,nan,nan,nan,1743698224.7728288,nan
1743698276.8780813,39.972,22334.688,0.067,67.423,0.374,0.026,1743698276.8780813,50.001,25730.739,35560.101,-30.325,-289.708,6.0,1743698276.8780813,nan,-2.8,1743698276.7917135,1393,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[775, 189, 83, 52, 45, 25, 44, 35, 27, 15, 8, 16, 9, 6, 5, 10, 6, 3, 6, 7, 3, 5, 2, 1, 4, 0, 2, 3, 0, 4, 2, 1]",1743698277.0077055,3366.3466666666654,22.622133333333334,1743698277.8179507,nan,nan,nan,nan,1743698224.7728288,nan
1743698278.8841898,39.997,22344.773,0.045,66.994,0.374,0.026,1743698278.8841898,50.002,25734.786,35495.423,-30.857,-301.591,6.0,1743698278.8992376,nan,-3.0,1743698278.821973,1460,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[809, 201, 85, 55, 49, 26, 48, 35, 29, 16, 8, 16, 10, 6, 5, 11, 6, 4, 7, 7, 3, 5, 2, 1, 4, 0, 2, 3, 0, 4, 2, 1]",1743698279.0499983,3205.253333333334,17.274799999999995,1743698279.8325179,nan,nan,nan,nan,1743698224.7728288,nan
1743698278.8841898,39.997,22344.773,0.045,66.994,0.374,0.026,1743698278.8841898,50.002,25734.786,35495.423,-30.857,-301.591,6.0,1743698278.8992376,nan,-3.0,1743698278.821973,1460,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[809, 201, 85, 55, 49, 26, 48, 35, 29, 16, 8, 16, 10, 6, 5, 11, 6, 4, 7, 7, 3, 5, 2, 1, 4, 0, 2, 3, 0, 4, 2, 1]",1743698279.0499983,3205.253333333334,17.274799999999995,1743698279.8325179,nan,nan,nan,nan,1743698224.7728288,nan
1743698280.8843555,40.031,22364.77,0.065,67.113,0.374,0.027,1743698280.8843555,50.002,25736.953,35524.379,-31.612,-307.918,6.0,1743698280.917526,nan,-3.1,1743698280.8232715,1511,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[836, 209, 87, 56, 51, 28, 51, 36, 29, 16, 8, 16, 10, 6, 5, 11, 6, 7, 7, 7, 4, 6, 2, 1, 4, 0, 2, 3, 0, 4, 2, 1]",1743698281.0504375,3828.0266666666676,16.2764,1743698281.8377333,nan,nan,nan,nan,1743698224.7728288,nan
1743698280.8843555,40.031,22364.77,0.065,67.113,0.374,0.027,1743698280.8843555,50.002,25736.953,35524.379,-31.612,-307.918,6.0,1743698280.917526,nan,-3.1,1743698280.8232715,1511,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[836, 209, 87, 56, 51, 28, 51, 36, 29, 16, 8, 16, 10, 6, 5, 11, 6, 7, 7, 7, 4, 6, 2, 1, 4, 0, 2, 3, 0, 4, 2, 1]",1743698281.0504375,3828.0266666666676,16.2764,1743698281.8377333,nan,nan,nan,nan,1743698224.7728288,nan
1743698281.91996,40.031,22364.77,0.065,67.113,0.374,0.027,1743698281.9049213,49.999,25735.876,35530.591,-31.82,-310.543,6.0,1743698281.91996,nan,-3.1,1743698281.8377333,1543,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[854, 212, 89, 58, 51, 29, 53, 37, 29, 16, 8, 17, 10, 7, 5, 11, 6, 7, 7, 7, 4, 6, 2, 1, 4, 0, 2, 3, 0, 4, 2, 2]",1743698282.0531986,3259.693333333333,16.58306666666667,1743698282.8552294,nan,nan,nan,nan,1743698224.7728288,nan
1743698282.905491,39.994,22348.659,0.065,65.894,0.374,0.034,1743698282.905491,49.999,25735.61,35563.661,-32.262,-313.059,6.0,1743698282.9226408,nan,-3.2,1743698282.8552294,1576,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[873, 217, 90, 59, 53, 30, 53, 37, 29, 17, 9, 17, 10, 8, 5, 11, 7, 7, 7, 7, 4, 6, 2, 1, 4, 0, 2, 3, 0, 4, 2, 2]",1743698283.074645,nan,22.979200000000002,1743698283.8562999,nan,nan,nan,nan,1743698224.7728288,nan
1743698283.9098933,40.015,22361.348,0.065,65.894,0.375,0.034,1743698283.922909,49.999,25735.505,35562.392,-32.394,-315.118,6.0,1743698283.9279294,nan,-3.2,1743698283.8562999,1613,"[8, 9, 10, 11, 12, 13, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 37, 40, 43, 46, 49, 52, 55, 58, 62, 66, 70, 75, 80, 90, 100]","[892, 221, 90, 61, 55, 32, 55, 37, 29, 18, 10, 17, 10, 9, 5, 11, 8, 7, 7, 7, 4, 6, 2, 1, 5, 1, 2, 3, 0, 4, 2, 2]",1743698284.0795236,3294.4400000000005,13.6428,1743698284.860767,nan,nan,nan,nan,1743698224.7728288,nan
